TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
11:07.9,1.391905222,0.554388085,1.924732738,1.507459189,0.56789968,0.08484803,0.928834975,0.355387375,0.979202058,0.352058997,0.953876259,0.999670794,0.816771052,1.047301114,0.695008624,0.971627985,0.582867598,1.827295319,0.57639673,0.864287419,806.2637363,545.1648352,808.6813187,798.2051282,841.3186813,-0.291565,0.178711,0.944092,3.058014,-3.940277,-11.118011,1,1,4,1,1,70,
11:08.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:08.9,1.654206659,0.554388085,1.5378803,1.41327895,1.134394922,0.08484803,0.446156589,1.084709568,0.854770877,0.352058997,0.856340841,1.257245413,0.958518341,1.047301114,0.833413385,1.023043763,0.974269019,1.827295319,0.652343633,0.900124946,832.4542125,234.1025641,849.3772894,837.6923077,449.2673993,-0.397644,0.14978,0.899536,6.018829,-28.045502,-26.976318,1,1,4,1,1,70,
11:09.9,1.654206659,0.554388085,1.356667602,0.899338502,1.134394922,0.08484803,0.648937548,1.331050118,0.854770877,0.352058997,0.761295608,1.271862695,0.958518341,1.047301114,0.7180212,0.927772951,0.974269019,1.827295319,0.595178321,0.552283992,744.2124542,665.6410256,802.6373626,786.1172161,967.4358974,-0.309021,0.14856,0.94458,4.104767,-6.39267,-2.968292,1,1,4,1,1,70,
11:10.9,1.654206659,0.554388085,1.292705726,1.135870715,1.134394922,0.08484803,0.715576575,0.957097758,0.854770877,0.352058997,0.633848911,1.005611505,0.958518341,1.047301114,0.655754336,0.713150466,0.974269019,1.827295319,0.53371998,0.367856065,721.6483516,0,785.3113553,785.7142857,1186.227106,-0.33667,0.200745,0.917603,18.318176,-16.217194,4.044952,1,1,4,1,1,70,
11:11.9,1.654206659,0.554388085,1.604877112,1.352192035,1.134394922,0.08484803,0.53441279,0.883876918,0.854770877,0.352058997,0.793155252,1.223266178,0.958518341,1.047301114,0.700945203,0.839878352,0.974269019,1.827295319,0.705865369,0.504716754,440.4029304,1626.630037,926.7399267,461.7582418,1183.003663,-0.596863,0.016968,0.827637,14.990997,-41.107483,-22.415466,1,1,4,1,1,70,
11:12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:12.9,1.654206659,0.554388085,1.970907521,1.492115967,1.134394922,0.08484803,0.604601343,0.987155071,0.854770877,0.352058997,0.708265578,1.223266178,0.958518341,1.047301114,0.844703612,0.968784297,0.974269019,1.827295319,1.03647768,0.540434445,858.2417582,279.2307692,819.96337,816.7399267,759.1208791,-0.382385,0.162659,0.929382,2.945862,-14.594727,-0.500946,1,1,4,1,1,70,
11:13.9,1.654206659,0.554388085,1.970907521,1.609726943,1.134394922,0.08484803,0.604601343,0.986951792,0.854770877,0.352058997,0.708265578,1.339307082,0.958518341,1.047301114,0.844703612,0.89331182,0.974269019,1.827295319,1.03647768,0.560037443,788.1318681,1627.032967,767.985348,755.0915751,637.032967,-0.404114,0.129395,0.889709,28.456726,-14.325562,-54.266663,1,1,4,1,1,70,
11:14.9,1.654206659,0.554388085,1.606880325,1.519019392,1.134394922,0.08484803,1.439871012,1.20354836,0.854770877,0.352058997,1.140148916,1.436735251,0.958518341,1.047301114,0.843415937,0.919447892,0.974269019,1.827295319,0.717903328,0.556071296,811.5018315,482.7106227,826.4102564,817.9487179,1146.739927,-0.260498,0.182129,0.956116,-9.196472,4.314117,21.764984,1,1,4,1,1,70,
11:15.9,1.676456041,0.554388085,1.641622675,1.661992352,0.787523774,0.08484803,1.180674563,0.948672967,0.809902718,0.352058997,1.138929813,0.817447131,1.081003213,1.047301114,0.898522298,0.692349381,0.818575639,1.827295319,0.688279067,0.558898639,790.952381,464.981685,782.4908425,792.5641026,592.3076923,-0.296631,0.15033,0.951843,3.274841,-5.809479,0.321503,1,1,4,1,1,70,
11:16.9,1.665135202,0.554388085,1.523222436,1.323821288,0.882799024,0.08484803,0.725900641,0.861587658,0.912248472,0.352058997,0.805192142,0.752689177,1.014525198,1.047301114,0.92531414,0.817109588,0.778878583,1.827295319,0.700687093,0.606298495,783.6996337,704.7252747,853.8095238,767.1794872,768.3882784,-0.289185,0.143127,0.938843,1.906586,-4.515991,-0.381317,1,1,2,1,1,70,
11:17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:17.9,1.52359074,0.554388085,1.602518112,1.161447782,1.152225718,0.08484803,0.670661713,0.713615983,0.766769769,0.352058997,0.728836259,0.290511116,0.827647481,1.047301114,0.887191532,0.842717993,0.754256929,1.827295319,0.815074378,0.65801625,644.2857143,1626.630037,772.014652,623.3333333,836.4835165,-0.27417,0.133606,0.969849,2.048645,-7.880554,19.379883,1,1,2,1,1,70,
11:18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:18.9,1.505896885,0.554388085,1.602518112,1.122891467,1.213084967,0.08484803,0.670661713,0.700819833,0.76562474,0.352058997,0.728836259,0.210135099,0.799963461,1.047301114,0.887191532,0.850012425,0.717841248,1.827295319,0.815074378,0.644917052,778.8644689,898.9377289,786.5201465,777.2527473,577.8021978,-0.200378,0.146057,0.966309,1.869202,-4.605713,2.751465,1,1,4,1,1,70,
11:19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:19.9,1.505896885,0.554388085,1.602518112,1.122891467,1.213084967,0.08484803,0.670661713,0.700819833,0.76562474,0.352058997,0.728836259,0.210135099,0.799963461,1.047301114,0.887191532,0.850012425,0.717841248,1.827295319,0.815074378,0.644917052,801.4285714,564.1025641,821.5750916,811.5018315,685.3846154,-0.286804,0.189819,0.951416,3.297272,-3.102875,-3.573914,1,2,4,4,2,70,
11:20.9,1.505896885,0.554388085,1.602518112,1.122891467,1.213084967,0.08484803,0.670661713,0.700819833,0.76562474,0.352058997,0.728836259,0.210135099,0.799963461,1.047301114,0.887191532,0.850012425,0.717841248,1.827295319,0.815074378,0.644917052,819.96337,996.043956,761.9413919,801.4285714,529.8534799,-0.294006,0.193542,0.942383,4.942169,-6.893616,-0.411224,1,2,2,1,2,70,
11:21.9,1.711221193,0.554388085,1.635449267,1.074991004,0.770361759,0.08484803,0.884252552,0.350488836,0.781791496,0.352058997,0.723007512,0.588845758,0.669642808,1.047301114,0.775594101,0.62439539,0.209691615,1.827295319,0.530993757,0.258193716,800.2197802,622.9304029,780.4761905,796.1904762,613.2600733,-0.284119,0.189392,0.94635,4.575806,-7.327271,-2.272949,1,1,2,1,1,70,
11:22.9,0.670102174,0.554388085,1.460085901,0.829996417,0.277946923,0.08484803,0.992292989,0.382403912,0.843848559,0.352058997,0.972761887,1.071603511,0.608551081,1.047301114,0.830357192,0.673854175,0.228716941,1.827295319,0.709963635,0.331973996,730.1098901,835.2747253,809.4871795,809.0842491,903.7728938,-0.290527,0.194885,0.945251,3.618774,-7.603912,-3.424377,1,1,2,1,1,70,
11:23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:23.9,0.45776912,0.554388085,1.049861632,0.483758983,0.396473685,0.08484803,0.741515444,0.174932982,0.819910375,0.352058997,0.610260336,0.777934874,0.673178272,1.047301114,0.676282301,0.792824235,0.272758461,1.827295319,0.529954393,0.368847768,801.8315018,479.8901099,792.1611722,799.010989,1271.648352,-0.273743,0.19342,0.956482,5.271149,-4.620667,-1.59256,1,1,2,1,1,70,
11:24.9,1.181865824,0.554388085,0.808933821,0.733835574,0.828959216,0.08484803,0.132910888,0.68100933,0.39279254,0.352058997,0.49632392,0.890145414,0.504090613,1.047301114,0.541531878,0.589510387,0.443893375,1.827295319,0.697642882,0.407130393,811.0989011,835.6776557,813.1135531,805.4578755,751.4652015,-0.282959,0.18689,0.951355,4.231873,-7.334747,0.052338,1,1,2,1,1,70,
11:25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:25.9,1.171544791,0.554388085,0.952016414,0.885588141,0.956729132,0.08484803,0.689452496,0.683537542,0.356378671,0.352058997,0.359960579,0.785410315,0.44591289,1.047301114,0.615458931,0.585145259,0.44934791,1.827295319,0.502050992,0.291281951,786.9230769,1041.978022,786.1172161,787.3260073,603.1868132,-0.288635,0.169434,0.962402,-0.463562,-12.486267,6.071167,1,1,2,1,1,70,
11:26.9,0.807463257,0.554388085,0.802058164,0.698048323,0.817639337,0.08484803,0.538299614,0.475448591,0.74640379,0.352058997,0.588085292,0.768493986,0.6227464,1.047301114,0.661321959,0.669816032,0.458553369,1.827295319,0.526769873,0.443426265,787.3260073,356.996337,753.4798535,780.0732601,773.2234432,-0.242615,0.173828,0.958984,5.345917,-7.357178,-2.377625,1,1,4,1,1,70,
11:27.9,0.784104652,0.554388085,1.371781723,0.697153968,0.61958011,0.08484803,0.639087836,0.386372633,0.794085509,0.352058997,0.613139509,0.725411076,0.684589019,1.047301114,0.640294323,0.701369345,0.427073763,1.827295319,0.524694071,0.412005796,751.0622711,20.95238095,804.6520147,773.2234432,823.992674,-0.227234,0.172974,0.984009,7.745972,-9.443207,-6.056213,1,1,4,1,1,70,
11:28.9,0.867992549,0.554388085,1.470642389,0.744826498,0.664408318,0.08484803,0.438667065,0.25679177,1.16954315,0.352058997,0.276284601,0.637312003,0.912036527,1.047301114,0.79398153,0.86282324,0.476153621,1.827295319,0.43163323,0.575249795,799.010989,390.4395604,817.9487179,819.5604396,578.6080586,-0.205627,0.174988,0.971558,1.77948,-13.585358,-11.536713,1,1,4,1,1,70,
11:28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:29.9,0.768126416,0.554388085,1.247188843,0.533239182,0.998853835,0.08484803,0.777973009,0.307678008,1.171674051,0.352058997,0.340661892,0.550120578,1.204403335,1.047301114,0.707036727,0.902580386,0.677244339,1.827295319,0.480803228,0.525894445,787.3260073,1216.043956,799.010989,795.7875458,617.6923077,-0.236389,0.190735,0.96814,5.390778,-4.149628,2.108459,1,1,4,1,1,70,
11:30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:30.9,0.785376678,0.554388085,1.019679101,0.740858322,0.805654273,0.08484803,0.387578521,0.486020533,1.168180899,0.352058997,0.528561977,0.63854715,0.977791071,1.047301114,0.594245481,0.544469147,0.51863837,1.827295319,0.454260762,0.428724355,854.2124542,562.8937729,807.0695971,807.0695971,725.6776557,-0.226196,0.159241,0.975769,1.173859,-8.463745,3.386993,1,1,4,1,1,70,
11:31.9,0.785376678,0.554388085,1.108334944,1.115318286,0.805654273,0.08484803,0.443593656,0.941241526,1.168180899,0.352058997,0.633674491,0.655268321,0.977791071,1.047301114,0.635176371,0.853305196,0.51863837,1.827295319,0.708620043,0.352410387,796.1904762,865.8974359,809.0842491,802.2344322,770.4029304,-0.248657,0.172913,0.970581,6.422577,-7.349701,7.050629,1,1,4,1,1,70,
11:32.9,1.37116708,0.554388085,1.066251222,0.9662048,1.319917823,0.08484803,0.678456128,0.744392428,1.285761785,0.352058997,0.739100748,0.863361729,1.058282613,1.047301114,0.680441497,0.795809008,0.490642585,1.827295319,0.532703353,0.4294511,841.3186813,755.8974359,763.5531136,819.1575092,626.5567766,-0.22876,0.160156,0.97229,3.37204,-5.069275,-0.216827,1,1,4,1,1,70,
11:33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:33.9,1.383760097,0.554388085,1.17596642,1.003808575,1.056832701,0.08484803,0.280328031,0.656729303,1.285761785,0.352058997,0.684157962,1.086638536,0.961341879,1.047301114,0.648405537,0.662980693,0.5147401,1.827295319,0.627390528,0.490826271,799.010989,144.2490842,846.5567766,807.0695971,720.8424908,-0.190735,0.15094,0.994141,10.572205,-5.944061,-21.241608,1,1,4,1,1,70,
11:34.9,1.494534188,0.554388085,1.526556497,1.333712909,0.85668076,0.08484803,0.970775294,0.972104491,1.045572902,0.352058997,0.922824004,1.079463038,0.834260529,1.047301114,0.551189004,0.500493408,0.510732689,1.827295319,0.596161561,0.374847353,820.7692308,1626.630037,777.2527473,831.6483516,801.4285714,-0.258179,0.147888,0.968445,0.052338,-2.145844,13.383484,1,1,4,1,1,70,
11:35.9,1.754045813,0.554388085,1.526282984,1.663875228,0.748686855,0.08484803,0.677139305,0.381449899,0.920990148,0.352058997,0.855848138,0.782668458,0.853554785,1.047301114,0.45487152,0.690295669,0.35502114,1.827295319,0.302418769,0.524626447,741.3919414,754.2857143,877.985348,726.8864469,835.2747253,-0.268982,0.123718,0.9646,2.392578,-8.658142,-5.286102,1,1,4,1,1,70,
11:36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:36.9,1.833556039,0.554388085,1.843011891,1.822225383,0.808834183,0.08484803,0.991277729,0.480326789,0.969602845,0.352058997,1.089089737,0.913658759,0.68795512,1.047301114,0.701440473,0.790301599,0.424911865,1.827295319,0.620794039,0.565377958,839.3040293,658.7912088,767.985348,835.6776557,687.3992674,-0.255249,0.122131,0.968689,3.925323,-5.465546,0.314026,1,1,4,1,1,70,
11:37.9,1.258071489,0.554388085,1.288529414,1.217619232,0.655078674,0.08484803,0.969634912,0.591136635,0.827302425,0.352058997,1.108811027,0.855397468,0.509402155,1.047301114,0.674844877,0.625041702,0.349149301,1.827295319,0.574175408,0.377741156,796.1904762,601.978022,770.4029304,804.6520147,656.3736264,-0.271851,0.138,0.963013,3.357086,-8.501129,-1.637421,1,1,4,1,1,70,
11:38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:38.9,1.347847226,0.554388085,0.88785361,0.863891536,0.614745888,0.08484803,0.74981063,0.351466196,0.657035317,0.352058997,0.614944665,0.696828045,0.546762891,1.047301114,0.492481571,0.589315848,0.163733485,1.827295319,0.514716283,0.39496117,828.021978,462.967033,816.7399267,850.989011,815.1282051,-0.341492,0.139465,0.939026,5.816956,-4.957123,-6.317902,1,1,4,1,1,70,
11:39.9,1.55348343,0.554388085,0.858476519,1.074138606,0.715077652,0.08484803,0.349333869,0.789074018,0.45594674,0.352058997,0.569809228,0.930432545,0.612179022,1.047301114,0.639229504,0.819907647,0.197621182,1.827295319,0.293828956,0.417776179,804.2490842,734.1391941,806.6666667,802.2344322,539.5238095,-0.3302,0.129333,0.940369,3.596344,-7.588959,-1.77948,1,1,2,1,1,70,
11:40.9,1.008076053,0.554388085,0.657092291,0.723363377,0.526088691,0.08484803,0.458804624,0.597842636,0.735003688,0.352058997,0.627727026,0.944876104,0.826249596,1.047301114,0.746386061,0.688634085,-0.018186697,1.827295319,0.443100594,0.337096223,684.1758242,682.967033,818.7545788,817.1428571,1257.545788,-0.337402,0.124939,0.941528,4.844971,-6.818848,0.02243,1,1,2,1,1,70,
11:41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:41.9,1.031977568,0.554388085,0.277003736,0.584953242,0.503035065,0.08484803,-0.056195063,0.363064809,0.729167929,0.352058997,0.396175747,0.828176614,0.817287062,1.047301114,0.773484267,0.49413019,-0.011750183,1.827295319,0.610466777,0.269022325,1001.282051,0,799.010989,969.047619,709.96337,-0.401062,0.133301,0.952698,1.981354,-8.762817,0.620575,1,1,2,1,1,70,
11:41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
11:42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:42.9,1.031977568,0.554388085,0.395714199,0.880927888,0.503035065,0.08484803,0.039127133,0.607314693,0.729167929,0.352058997,0.284959314,0.800404292,0.817287062,1.047301114,0.846173375,0.46728268,-0.011750183,1.827295319,0.523594644,0.320861967,0,0,0,0,539.9267399,-0.560059,0.144653,0.848022,7.850647,-7.895508,-1.958923,1,4,4,4,1,70,
11:43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.5970696,-0.433167,0.119141,0.885193,2.213135,-16.987305,5.241241,0,4,4,4,4,70,
11:44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.85348,0,912.6373626,1332.087912,769.5970696,-0.165405,0.121277,0.991333,5.824432,0.209351,-8.344116,0,4,4,4,4,70,
11:45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432234432,0,574.5787546,348.5347985,806.6666667,-0.179443,0.068726,0.978577,-36.075592,-45.100098,-11.304932,0,4,4,4,4,70,
11:46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
11:46.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.6337,380.7692308,0,1299.450549,735.7509158,0.118958,-0.001404,1.009033,4.276733,-3.529053,-4.254303,1,4,4,4,4,70,
11:47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.175824,45.53113553,1626.630037,164.3956044,1082.271062,-0.049683,-0.095032,0.9953,6.714172,-9.906769,4.785156,1,4,4,4,4,70,
11:48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.721612,0,0,851.7948718,721.6483516,-0.246155,0.114746,0.969666,20.792999,12.030182,27.25296,0,4,4,4,4,70,
11:49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.2783883,0,0,525.8241758,816.7399267,0.106323,0.142456,1.005066,8.112335,-41.010284,-16.486359,0,4,4,4,4,70,
11:49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
11:50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.7252747,1165.677656,1017.802198,846.5567766,657.1794872,-0.149597,0.120972,0.96875,10.901184,18.89389,11.551666,1,2,2,2,2,70,
11:51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849.7802198,1021.428571,975.8974359,838.0952381,898.5347985,-0.28186,0.201965,0.940369,-0.396271,-7.09549,-5.68985,1,2,2,4,2,70,
11:52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.1245421,1004.505495,250.2197802,824.3956044,699.0842491,-0.292358,0.1875,0.948181,3.050537,-7.364655,-2.048645,1,2,2,4,2,70,
11:53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:53.9,1.180472316,0,0,1.374891938,0.64084125,0,0,0.768071187,0.902692748,0,0,0.912544376,0.798271297,0,0,0.844942063,0.507413151,0,0,0.638152149,821.978022,938.021978,174.0659341,784.5054945,533.4798535,-0.299683,0.177307,0.947021,3.917847,-6.587067,-1.988831,1,1,2,2,1,70,
11:54.9,1.129820668,0,0,1.411576224,0.542819355,0,0,0.403592359,0.564425106,0,0,0.656639191,0.737933022,0,0,0.863821639,0.514061207,0,0,0.696265337,817.9487179,902.967033,158.7545788,777.6556777,782.0879121,-0.301392,0.174194,0.946594,3.282318,-7.828217,-0.919647,1,1,1,2,1,70,
11:55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:55.9,0.894062283,0,0,0.586411948,0.604192341,0,0,0.516596718,0.819409132,0,0,0.72499884,0.69120794,0,0,0.802425251,0.459443981,0,0,0.766007896,752.6739927,873.1501832,96.7032967,740.1831502,857.8388278,-0.29303,0.174805,0.94928,4.089813,-7.312317,-1.555176,1,1,2,2,1,70,
11:56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:56.9,0.970365308,0,0,0.683556873,0.708411455,0,0,0.677186677,0.819409132,0,0,0.718785432,0.778617638,0,0,0.905481213,0.522887873,0,0,0.803271379,798.6080586,888.4615385,24.98168498,778.0586081,709.96337,-0.18927,0.185791,0.974243,3.102875,-12.777863,4.418793,1,1,2,1,1,70,
11:57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
11:57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
11:57.9,1.191548104,0,0,0.683556873,0.596545576,0,0,0.677186677,0.816830224,0,0,0.718785432,0.823018238,0,0,0.905481213,0.577464825,0,0,0.803271379,784.1025641,992.8205128,119.6703297,804.6520147,736.5567766,0.045349,0.15155,0.997314,4.26178,-10.923615,-12.650757,1,1,1,4,1,70,
11:58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
11:58.9,1.402173194,0,0,1.780325706,0.948686053,0,0,0.554059454,0.977217617,0,0,0.77604576,0.696097629,0,0,0.89830762,0.593884431,0,0,0.485503578,813.5164835,840.9157509,64.06593407,824.7985348,604.7985348,-0.009644,0.16925,0.987488,5.106659,-4.000092,-3.095398,1,1,1,1,1,70,
11:59.9,1.41113803,0,0,1.435718447,0.891346588,0,0,0.425894526,0.771877203,0,0,0.602478888,0.552591003,0,0,0.657903603,0.645776289,0,0,0.425870777,778.4615385,919.0842491,307.4358974,789.7435897,809.4871795,-0.020935,0.173828,0.992859,4.643097,-7.215118,-1.719666,1,1,1,2,1,70,
12:00.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:00.9,0.909985571,0,0,1.137493925,1.178607591,0,0,1.450036507,1.180681788,0,0,1.163622146,0.819605919,0,0,0.768159765,0.284419329,0,0,0.705190685,781.6849817,865.4945055,317.5091575,825.2014652,690.6227106,-0.135925,0.072815,0.97467,-4.216919,-8.119812,-22.744446,1,1,1,2,1,65,
12:00.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:01.9,0.918502563,0,0,1.115228713,1.361194616,0,0,1.628042257,1.162178202,0,0,1.158351388,0.895860128,0,0,0.764499091,0.34573481,0,0,0.612267849,760.3296703,837.2893773,285.2747253,755.8974359,799.4139194,-0.000305,-0.099548,0.945801,-23.260345,-12.08252,-27.529602,1,1,1,2,1,65,
12:02.9,0.918502563,0,0,1.355516714,1.361194616,0,0,1.319663774,1.162178202,0,0,0.789932929,0.895860128,0,0,0.788143513,0.34573481,0,0,0.602284723,769.1941392,692.6373626,1626.630037,837.2893773,1193.076923,0.064331,0.018494,0.988708,5.226288,4.179535,4.179535,1,1,1,2,1,65,
12:03.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:03.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:03.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:03.9,0.918502563,0,0,1.370090182,1.361194616,0,0,1.243853204,1.162178202,0,0,0.760554521,0.895860128,0,0,0.794131633,0.34573481,0,0,0.646608909,599.1575092,707.9487179,218.3882784,661.2087912,599.96337,-0.119934,0.044983,1.006592,1.136475,-7.970276,8.501129,1,1,1,4,1,65,
12:04.9,0.918502563,0,0,1.370090182,1.361194616,0,0,1.243853204,1.162178202,0,0,0.760554521,0.895860128,0,0,0.794131633,0.34573481,0,0,0.646608909,661.6117216,1623.809524,0,655.970696,725.6776557,-0.204102,0.092041,0.984009,4.015045,-7.775879,-1.532745,1,1,2,2,1,65,
12:05.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:05.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
12:05.9,0.918502563,0,0,1.370090182,1.361194616,0,0,1.243853204,1.162178202,0,0,0.760554521,0.895860128,0,0,0.794131633,0.34573481,0,0,0.646608909,774.4322344,540.3296703,0,726.8864469,713.1868132,-0.184998,0.254822,0.997375,23.768768,-7.775879,2.69165,1,2,4,2,2,65,
12:06.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:06.9,0.918502563,0,0,1.370090182,1.361194616,0,0,1.243853204,1.162178202,0,0,0.760554521,0.895860128,0,0,0.794131633,0.34573481,0,0,0.646608909,764.7619048,842.9304029,234.1025641,780.0732601,761.5384615,-0.248474,0.277344,0.935486,2.968292,-5.054321,6.594543,1,2,4,2,2,65,
12:07.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:07.9,0.918502563,0,0,1.370090182,1.361194616,0,0,1.243853204,1.162178202,0,0,0.760554521,0.895860128,0,0,0.794131633,0.34573481,0,0,0.646608909,765.1648352,748.2417582,663.2234432,756.7032967,720.8424908,-0.088684,-0.022522,0.952515,-21.899567,-36.800842,-28.426819,1,2,4,2,2,65,
12:08.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:08.9,0.918502563,0,0,1.370090182,1.361194616,0,0,1.243853204,1.162178202,0,0,0.760554521,0.895860128,0,0,0.794131633,0.34573481,0,0,0.646608909,759.5238095,100.3296703,0,729.7069597,1251.904762,0.118347,-0.041321,0.972717,14.490051,35.312958,31.798859,1,2,2,2,2,65,
12:09.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
12:09.9,0.918502563,0,0,1.370090182,1.361194616,0,0,1.243853204,1.162178202,0,0,0.760554521,0.895860128,0,0,0.794131633,0.34573481,0,0,0.646608909,784.5054945,583.4432234,474.6520147,759.1208791,786.9230769,-0.2995,0.156311,0.964905,14.976044,9.712372,2.078552,1,2,4,2,2,65,
12:10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.6080586,746.6300366,193.4065934,807.4725275,696.6666667,-0.342773,0.195984,0.918152,4.11972,-0.979462,-0.343933,0,4,4,4,4,70,
12:11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.2673993,774.4322344,95.49450549,789.7435897,737.3626374,-0.312805,0.166016,0.941223,3.39447,-8.127289,-1.644897,0,4,4,4,4,70,
12:12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
